"","x"
"8343",-2228.18319261305
"8344",12257.6460415253
"8345",4887.97737705461
"8346",16069.0100311212
"8347",2860.18141417655
"8348",24707.3519279316
"8349",14604.1855742643
"8350",7232.26060579967
"8351",12842.5886019925
"8352",8532.21838781257
"8353",22991.4859766222
"8354",3760.98956098612
"8355",8531.37296833165
"8356",2754.07755273583
"8357",5654.57010670574
"8358",3454.34911479208
"8359",2914.84291805108
"8360",5975.91035505981
"8361",11592.9159585547
"8362",2875.34195763657
"8363",4780.60133566371
"8364",20389.934240183
"8365",4726.87178908713
"8366",15442.0768989957
"8367",19838.0892510631
"8368",8294.50850325603
"8369",34992.7253682454
"8370",1754.16694065573
"8371",29778.1755964675
"8372",5280.48589514691
"8373",8505.01130996851
"8374",19201.8833581286
"8375",7247.37623945118
"8376",18427.3922253587
"8377",15578.2550712334
"8378",24004.5047010539
"8379",14116.6651795595
"8380",22802.0925499045
"8381",1132.92794609882
"8382",2776.27234116465
"8383",21557.1349632944
"8384",13752.4156435699
"8385",21608.2670749078
"8386",23213.949422156
"8387",4299.83863401336
"8388",30648.359982419
"8389",17603.2548685528
"8390",9272.86549423706
"8391",14147.2603081704
"8392",5483.74247963512
"8393",18340.8447164532
"8394",9501.15742000257
"8395",7431.32456915783
"8396",5602.82766247244
"8397",8963.70531346883
"8398",23317.146462357
"8399",22454.5918719664
"8400",360.396325692932
"8401",18048.6506262183
"8402",7132.59295785983
"8403",519.188897179622
"8404",9594.5511126048
"8405",6915.11523331509
"8406",12436.4815109772
"8407",6956.85238399955
"8408",6453.29184444503
"8409",18290.1672810392
"8410",13421.6406689565
"8411",1017.72566851877
"8412",11919.0901624803
"8413",5968.55501976564
"8414",13567.3785670612
"8415",9342.32296128985
"8416",8450.48125371952
"8417",1707.95589961017
"8418",4473.26369007368
"8419",1473.12373392442
"8420",13123.8011666626
"8421",2844.9551188705
"8422",11772.6041809279
"8423",10474.3819141713
"8424",22038.3823267381
"8425",24056.5620419371
"8426",10360.3090207493
"8427",26313.0342751798
"8428",4787.47571271892
"8429",3821.5230231401
"8430",7733.63533063652
"8431",26312.4166310084
"8432",10167.9488822985
"8433",-1906.37534588689
"8434",12805.3720008738
"8435",29863.0372967826
"8436",14694.7579305358
"8437",24485.9948773861
"8438",15370.7825397538
"8439",32832.6518908262
"8440",30868.6119791531
"8441",33727.6138528086
"8442",903.042442476775
"8443",-961.133549232856
"8444",21261.2408085866
"8445",2564.28725946872
"8446",4485.30086122031
"8447",712.757428018155
"8448",14596.9875633168
"8449",6951.06933493854
"8450",2347.6192017575
"8451",31654.9848423787
"8452",5456.24543178599
"8453",12256.7067726758
"8454",14298.929626027
"8455",5680.80800558656
"8456",15712.4806972447
"8457",16848.2111409674
"8458",1507.87634359507
"8459",3795.03869636132
"8460",-2863.54526521206
"8461",24565.0035586552
"8462",7941.95616510791
"8463",10565.931178952
"8464",9711.06504018408
"8465",4409.26715008204
"8466",15133.7576269275
"8467",24908.8886066556
"8468",5172.26754675271
"8469",9390.75965593936
"8470",14352.0959943459
"8471",4721.93511131484
"8472",1025.13308207744
"8473",-363.607523227346
"8474",5703.93531717742
"8475",25677.7309668867
"8476",6730.06483113901
"8477",26650.1198699664
"8478",24707.3519279316
"8479",6821.18850385834
"8480",14751.9808856364
"8481",19730.7132096722
"8482",5762.28440109331
"8483",19620.174674579
"8484",22937.7564300457
"8485",7961.85373962267
"8486",3948.62577879779
"8487",17016.9976577981
"8488",4591.20790894592
"8489",11032.8807399663
"8490",7621.16415805343
"8491",7978.8052281464
"8492",10517.1608863167
"8493",14751.2375088479
"8494",14439.6423101468
"8495",8152.00225433293
"8496",29585.2761341261
"8497",22511.6434922078
"8498",4086.36306745887
"8499",-752.877651370325
"8500",5306.93350776461
"8501",30846.7805722957
"8502",7202.7290326747
"8503",27646.4397237593
"8504",1715.52932977122
"8505",17013.5159251474
"8506",33374.173841011
"8507",2277.32722447606
"8508",3106.0131590167
"8509",19470.1925916498
"8510",806.334267087273
"8511",34549.4183173139
"8512",5025.9513111806
"8513",26952.4481564955
"8514",11673.1721815226
"8515",22987.8806236389
"8516",20367.292557431
"8517",37525.3703398591
"8518",5620.33316971285
"8519",22958.2607043357
"8520",14981.8068094847
"8521",2534.65237606734
"8522",14495.2121978543
"8523",4716.31584000041
"8524",-1098.77672182639
"8525",18870.0304715505
"8526",8412.47796852032
"8527",6438.10261943498
"8528",6173.36605442116
"8529",34810.2928656471
"8530",16964.0535788844
"8531",6286.80246471966
"8532",24067.9397992512
"8533",1637.46645615815
"8534",-381.339412890926
"8535",30321.792204018
"8536",-709.811803546568
"8537",6373.1228808982
"8538",11880.8101150354
"8539",19207.9809710467
"8540",972.930241657368
"8541",9049.58266473014
"8542",20939.7046379134
"8543",8995.39964442422
"8544",1296.77687458891
"8545",21979.4150395385
"8546",5989.41772471452
"8547",11843.2340494864
"8548",9882.27880847127
"8549",12087.305214364
"8550",6384.17587338683
"8551",7327.54520299802
"8552",3961.54689713556
"8553",14510.3278315059
"8554",8063.58063110471
"8555",22311.7644185076
"8556",23892.1744158683
"8557",4883.61304094972
"8558",-1525.0511614965
"8559",1735.16297745423
"8560",7610.9085687331
"8561",6821.18850385834
"8562",8377.78588589518
"8563",26949.6193154964
"8564",2462.75318163828
"8565",4826.88734782244
"8566",6196.89025619413
"8567",3602.31910589835
"8568",4706.63320436583
"8569",7121.51050184778
"8570",75.4490089044681
"8571",4855.32520219941
"8572",33142.69482653
"8573",6285.31187942235
"8574",8841.28024053392
"8575",14229.0909039035
"8576",7518.15245276742
"8577",10643.9371427204
"8578",13571.5072486579
"8579",3995.93225785841
"8580",4811.40074648823
"8581",9987.2263281619
"8582",5579.04589788233
"8583",3041.19639404386
"8584",5649.73131880261
"8585",-663.525791387842
"8586",15973.8843600845
"8587",18838.178638983
"8588",2238.58721925852
"8589",27489.1039206054
"8590",8910.39621159213
"8591",17283.6426587049
"8592",-2419.07631748301
"8593",5669.21407605298
"8594",-810.828510871147
"8595",19811.4644991778
"8596",16571.1727293762
"8597",56.4450457029687
"8598",475.197500885272
"8599",1313.23855625499
"8600",8710.64101270397
"8601",17159.2702249553
"8602",5636.01257872515
"8603",82.6709201634272
"8604",25833.6425446041
"8605",8162.75355785305
"8606",2316.29309414194
"8607",22511.6434922078
"8608",4229.07797122179
"8609",3190.21009553182
"8610",4501.2893264868
"8611",3454.34911479208
"8612",5788.26657747641
"8613",11788.7063400292
"8614",9169.8484316043
"8615",8851.23414088574
"8616",21894.6703754375
"8617",4137.88789326395
"8618",5154.67950901336
"8619",9412.09336819546
"8620",9387.11807687326
"8621",14501.5130981806
"8622",6112.60226287579
"8623",3809.4503999964
"8624",6990.74395097877
"8625",6123.86102785347
"8626",5076.2898678641
"8627",-1660.68236022381
"8628",23171.9608832026
"8629",15650.7212543472
"8630",33127.3135494099
"8631",5642.52795814167
"8632",6196.89025619413
"8633",6412.53451600171
"8634",16905.2300431703
"8635",16488.9307931983
"8636",10590.8650494538
"8637",10987.8596913073
"8638",1488.20083986573
"8639",12128.4959120768
"8640",4075.60742766162
"8641",3660.9364341636
"8642",21342.1325231987
"8643",14235.0355040928
"8644",14196.0168667449
"8645",8467.72179835366
"8646",5037.20012338619
"8647",12947.2947780888
"8648",27558.2198916636
"8649",7794.85689843975
"8650",5039.27353190606
"8651",13996.6872599181
"8652",18781.9489645622
"8653",467.772367083833
"8654",695.169079000812
"8655",4268.10667639403
"8656",20332.9482410276
"8657",5647.54024755691
"8658",7606.95103446406
"8659",8332.30900497349
"8660",30850.8450340059
"8661",3028.23617695417
"8662",25049.5320947981
"8663",16269.1012279806
"8664",2244.22622949988
"8665",34333.2689963093
"8666",4116.81052154258
"8667",9298.20512709442
"8668",3189.5090704733
"8669",21516.8071828143
"8670",16440.4283946524
"8671",5799.26921000425
"8672",19838.0892510631
"8673",8608.02022776055
"8674",15613.509457539
"8675",7198.62021228734
"8676",1833.50623005736
"8677",8024.30093011696
"8678",26774.3910859778
"8679",4381.57576810642
"8680",5942.78644895439
"8681",15568.715976245
"8682",9103.79962094669
"8683",12845.9781308208
"8684",9720.9311171972
"8685",26187.2736444703
"8686",5243.06845680118
"8687",19654.7232473152
"8688",1006.05414776278
"8689",19004.9537070254
"8690",25919.3054560857
"8691",20963.9740177318
"8692",4439.91175409447
"8693",2179.04959922448
"8694",11588.6558512212
"8695",25465.7458851908
"8696",27942.3338784671
"8697",4370.46850257187
"8698",5818.47032313449
"8699",-105.762706591573
"8700",7975.46533804882
"8701",30747.2571885455
"8702",16737.5643912741
"8703",-549.046438231309
"8704",8003.50209003809
"8705",16461.7237153542
"8706",22414.7731568642
"8707",5004.01794437098
"8708",19745.6008134499
"8709",22802.0925499045
"8710",15819.4674344742
"8711",27800.8331394323
"8712",11502.5896868403
"8713",17654.3113729201
"8714",11779.1395374566
"8715",26753.3841931373
"8716",28744.0135384832
"8717",1162.19375535395
"8718",5293.10966079331
"8719",29961.6396220427
"8720",46937.4693329631
"8721",31104.6811628931
"8722",26807.3109391855
"8723",8553.29575953394
"8724",23250.1581728646
"8725",2337.86376234319
"8726",8190.51776667346
"8727",2350.8073566371
"8728",28970.2192292651
"8729",6691.16692019983
"8730",6545.37443205444
"8731",11808.0642335415
"8732",1707.95589961017
"8733",12594.4086454332
"8734",7456.56516156194
"8735",6766.20602869824
"8736",17427.2632079315
"8737",3719.56300099339
"8738",2638.40615073126
"8739",6951.68753822223
"8740",9720.9311171972
"8741",6177.99604109028
"8742",1493.64632263333
"8743",4304.24787395326
"8744",5174.93741204727
"8745",15591.7897830976
"8746",2591.09967167063
"8747",8052.33460639308
"8748",12456.0120633407
"8749",12869.7956798366
"8750",27858.8687058679
"8751",2830.48201423664
"8752",9619.3296687486
"8753",5581.57942603768
"8754",1488.63403321809
"8755",11435.9253142674
"8756",10619.8579250001
"8757",17811.0526247827
"8758",21745.7000719888
"8759",1638.06810042958
"8760",14284.6522268178
"8761",19561.6524837432
"8762",15341.2929295699
"8763",5886.4060194285
"8764",866.901244917539
"8765",6469.26020912899
"8766",-5017.53589776753
"8767",29744.7714391283
"8768",17609.8944538529
"8769",9060.61030257344
"8770",18005.8278652555
"8771",4726.87178908713
"8772",1891.90422931682
"8773",3694.78964991055
"8774",2925.10476410471
"8775",6181.79462985431
"8776",695.169079000812
"8777",8876.66197286679
"8778",26373.6381988116
"8779",10893.4302979016
"8780",3260.1389390318
"8781",8152.92906426945
"8782",919.976792672125
"8783",11715.3401473937
"8784",26373.6381988116
"8785",19383.6016699588
"8786",4855.32520219941
"8787",24936.0956844996
"8788",28006.5725277388
"8789",8591.5832420007
"8790",29751.4559282635
"8791",11190.4431634609
"8792",2691.39362792992
"8793",23639.1101151035
"8794",42950.2831931121
"8795",5952.85629244072
"8796",5866.07331863964
"8797",8278.38225892533
"8798",21296.8764618638
"8799",24902.0515611584
"8800",10921.9785034528
"8801",2603.37283669805
"8802",19032.280632519
"8803",28206.3522257167
"8804",6547.10467739493
"8805",19102.2959322364
"8806",24064.0470467182
"8807",4901.53624324497
"8808",5785.06914106964
"8809",5781.68086098691
"8810",8624.46305021625
"8811",7861.95006318556
"8812",22765.8837991959
"8813",11458.70795936
"8814",15482.7283647549
"8815",765.031286685512
"8816",-672.663783988481
"8817",7059.06357961314
"8818",17793.2251393881
"8819",15618.8469458236
"8820",13313.3067896393
"8821",3461.83411957316
"8822",5965.62919069356
"8823",756.660345228002
"8824",34494.3296744682
"8825",9027.06832365432
"8826",14845.7990398928
"8827",-2361.32265745376
"8828",12813.0655891646
"8829",763.889539631531
"8830",11628.9696914327
"8831",5788.1090758643
"8832",8274.77418060916
"8833",1600.57985821926
"8834",-488.715454281827
"8835",25851.3981322271
"8836",32023.0226077609
"8837",28830.7425659587
"8838",3763.95469802584
"8839",15618.8469458236
"8840",14126.034288809
"8841",12819.7528766989
"8842",7440.6041084295
"8843",30819.4821101067
"8844",16105.1230003857
"8845",-2374.71408397396
"8846",5670.15764670505
"8847",8676.70036866765
"8848",4578.5591126577
"8849",14992.4002333581
"8850",4883.61304094972
"8851",-811.816686833725
"8852",-2100.30619307385
"8853",13191.1770066242
"8854",11149.8370335139
"8855",6229.17722976075
"8856",17855.8641137329
"8857",18015.7943984654
"8858",23397.0680777174
"8859",2081.89036226324
"8860",6838.64745383962
"8861",2838.85295569414
"8862",9724.19549418713
"8863",5155.37237213222
"8864",5338.62783872
"8865",13639.0524465584
"8866",12033.5141031117
"8867",-2045.07749489336
"8868",9352.47376389468
"8869",9360.25636904286
"8870",2075.85255902347
"8871",11080.9497731919
"8872",6206.41509582569
"8873",7966.21807572756
"8874",11678.3664103441
"8875",13257.5566536054
"8876",20041.6988410432
"8877",11140.6354471842
"8878",13877.7729417941
"8879",32989.813531782
"8880",7865.48676699825
"8881",6540.6385936069
"8882",-1499.33466894975
"8883",1798.83346574483
"8884",12225.0171706426
"8885",11049.6702762823
"8886",2774.40004806693
"8887",8780.37462793363
"8888",33915.5197167843
"8889",11949.141097212
"8890",8890.3639303558
"8891",4300.75885124923
"8892",25234.5746838862
"8893",28224.9708307906
"8894",6576.6362505199
"8895",14114.2585452551
"8896",22526.6843281043
"8897",5051.66780372734
"8898",21710.7220457309
"8899",6275.69256238637
"8900",25637.844879985
"8901",15384.7676465384
"8902",2811.64587785008
"8903",39338.0194898762
"8904",2564.28725946872
"8905",15430.5512493624
"8906",438.465019808022
"8907",18341.8273835877
"8908",9884.06460617354
"8909",5431.26540893964
"8910",12217.4624328183
"8911",20596.5048403918
"8912",2075.47129205187
"8913",17978.1148737274
"8914",530.736543123569
"8915",24064.575099631
"8916",10387.6084649656
"8917",5742.66569569254
"8918",3694.78964991055
"8919",14563.9135261582
"8920",1754.16694065573
"8921",33493.6963113228
"8922",8900.11504722588
"8923",18080.9528352546
"8924",17724.1091683299
"8925",5190.31516229057
"8926",25570.3549254958
"8927",4439.40620981245
"8928",6370.31531225445
"8929",23278.4460116149
"8930",32678.6469630407
"8931",20573.8825698897
"8932",3206.40424509378
"8933",7367.32802916618
"8934",6989.94760855494
"8935",37050.4705698495
"8936",26345.2075549116
"8937",25335.345793738
"8938",7448.91291817518
"8939",10393.6919906918
"8940",17689.0452805713
"8941",14657.0072986678
"8942",23678.4035364702
"8943",24740.7487737193
"8944",13026.3018448381
"8945",16080.8593660336
"8946",7354.75228084208
"8947",13742.1090616529
"8948",21557.1349632944
"8949",3921.41870095372
"8950",4326.80360257734
"8951",13191.1770066242
"8952",2278.80485193163
"8953",11879.8759935473
"8954",12610.0880544455
"8955",1784.52818792592
"8956",14293.9540507729
"8957",8392.445687284
"8958",1355.13217888958
"8959",2857.85691889564
"8960",7173.89593826159
"8961",7779.84637168208
"8962",5051.59300597241
"8963",3170.5097484756
"8964",6409.86118247747
"8965",33150.1991611099
"8966",11151.6706328838
"8967",15435.3380437121
"8968",9501.15742000257
"8969",7220.4112708872
"8970",4910.82011879379
"8971",6139.62362004839
"8972",2759.93236772578
"8973",140.239245277682
"8974",10251.9612655868
"8975",-412.188069801084
"8976",14728.7425087198
"8977",11030.31238277
"8978",6187.35116120579
"8979",4414.19526154772
"8980",3073.83705873804
"8981",2796.52003874081
"8982",6877.34526778298
"8983",25319.1079775645
"8984",10077.275963418
"8985",-1087.8178454053
"8986",178.800936842704
"8987",2324.0549703945
"8988",20857.5861523035
"8989",1674.75430184358
"8990",13927.2326540898
"8991",397.13462727221
"8992",22765.8837991959
"8993",3811.98392815175
"8994",1156.87857136401
"8995",2903.29110485855
"8996",4845.78610721107
"8997",28943.2093508926
"8998",907.901093815286
"8999",29316.811474118
"9000",1730.98397626434
"9001",30800.2474466837
"9002",-1960.30209193505
"9003",11991.6539917336
"9004",25793.0336337176
"9005",28042.8170355745
"9006",25840.6754502324
"9007",4380.73034862549
"9008",9561.29410231308
"9009",14972.6591195937
"9010",22850.1892904852
"9011",7442.92129215888
"9012",1611.24355697209
"9013",2347.6192017575
"9014",8253.17811072022
"9015",10077.275963418
"9016",35367.244220514
"9017",9551.86524390683
"9018",23637.0587954794
"9019",10613.5348170166
"9020",11739.4762749586
"9021",14630.5500201214
"9022",6333.52585010687
"9023",11708.5373764824
"9024",27359.4796887666
"9025",9156.95870612104
"9026",10457.3067619826
"9027",20656.8470953192
"9028",8456.13040362837
"9029",14021.0302186961
"9030",12226.9022598685
"9031",10979.5468285671
"9032",28620.5588721795
"9033",8298.54186320073
"9034",4864.86504152573
"9035",281.932349692168
"9036",5739.81126319759
"9037",8829.45831775551
"9038",20077.3344943204
"9039",2816.17937321646
"9040",33355.4917813405
"9041",23873.9381135407
"9042",7654.08401126112
"9043",7297.24034433646
"9044",11927.7440309616
"9045",6610.35000334264
"9046",4603.52738301227
"9047",32631.5229879038
"9048",1480.72520429556
"9049",26669.6071512744
"9050",33259.9402653395
"9051",10665.805252185
"9052",10435.6092355271
"9053",7300.60024174573
"9054",9421.18939377721
"9055",4983.65229764447
"9056",1213.37494402441
"9057",30091.8949498575
"9058",30192.9943903423
"9059",12816.4331890098
"9060",5842.63746618389
"9061",3523.76243854166
"9062",26425.5873574705
"9063",21104.9127182793
"9064",12052.6334502567
"9065",15115.8242191745
"9066",2092.45867753354
"9067",23385.8220530058
"9068",6658.81084235293
"9069",33762.4200439878
"9070",25768.5892147088
"9071",13574.189299689
"9072",-562.00467139915
"9073",14855.996464271
"9074",2174.19581162659
"9075",14127.315538441
"9076",875.835364632707
"9077",15587.3590804086
"9078",32352.9679082291
"9079",4301.35253151366
"9080",30820.6440069042
"9081",3763.95469802584
"9082",20072.3257770179
"9083",4726.87178908713
"9084",29084.7031200524
"9085",26378.0474387515
"9086",-1396.13762874875
"9087",9565.25163658212
"9088",12697.2538901049
"9089",7562.94787962883
"9090",23701.0041749027
"9091",1454.11977072292
"9092",8483.33748147244
"9093",19363.6591822458
"9094",14099.8656626689
"9095",5039.27353190606
"9096",2915.4252440099
"9097",27301.7074781394
"9098",14110.9186551575
"9099",16835.2900226297
"9100",17090.4335834768
"9101",1684.27914147514
"9102",714.608815721775
"9103",3822.24577420538
"9104",25918.6981987962
"9105",-21.6458681201852
"9106",6312.51895726641
"9107",11135.531755695
"9108",2703.44016231396
"9109",16779.522923219
"9110",25113.7366875514
"9111",2386.18089332253
"9112",2973.17890403914
"9113",9450.39186579961
"9114",14210.1887270831
"9115",26435.2749314828
"9116",7779.15350856321
"9117",2724.51753403534
"9118",362.749266549358
"9119",16110.5784478847
"9120",6724.02314795276
"9121",13173.2686602871
"9122",20368.5017552812
"9123",7198.36903882045
"9124",16840.9163192124
"9125",5531.0047438598
"9126",3370.55789049177
"9127",8201.80997060958
"9128",2978.35366292258
"9129",24224.0886840378
"9130",12719.5981262284
"9131",7957.45306573104
"9132",20781.0138639877
"9133",21424.3187452011
"9134",3271.91068869537
"9135",7258.97296245223
"9136",4279.0535143134
"9137",5085.48457295163
"9138",4565.52409781307
"9139",12002.1159074844
"9140",11621.868281434
"9141",7570.625692088
"9142",-596.136399507738
